taxon_id,scientific_name,common_name,is_final_species,model_label,model_display_name,modalities,image_backbone,sat_backbone,imagery_source,descriptor_source,fit_result_path,fit_result_exists,sat_backbone_data,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-298.6548156738281,-312.82769775390625,-298.7142333984375,1.004210002810993,0.011740334486271485,0.6515324705517669,0.007628650815313041,0.0,0.0,0.0,0.0
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-2915.734619140625,-3254.254150390625,-1950.6728515625,0.25968424950121444,0.37015265840756595,0.8052738046497705,0.3470526715582092,0.49375,0.2206703910614525,0.305019305019305,0.2719373703149104
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,sentinel,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,graft,-3181.697509765625,-3254.26220703125,-1907.0323486328125,0.05386215040682709,0.2682588035992675,0.7728873084424017,0.22296376211205443,0.24449877750611246,0.27932960893854747,0.2607561929595828,0.1489324804862962
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-3204.219482421875,-3254.26220703125,-1907.0323486328125,0.037144904633322845,0.2481135299896099,0.7566508622017953,0.20541891209417862,0.23684210526315788,0.25139664804469275,0.24390243902439024,0.13368528413028524
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-491.2453918457031,-527.4453125,-333.00189208984375,0.18617200097559108,0.408938642910563,0.7089171974522293,0.40392557768762616,0.0,0.0,0.0,0.0
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,sentinel,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,graft,-476.6461181640625,-527.4459838867188,-332.0203857421875,0.25994478822107075,0.5496457597400847,0.7839490445859872,0.4816221988689003,0.6666666666666666,0.16,0.25806451612903225,0.24638891274838387
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-476.5915832519531,-527.4459838867188,-332.0203857421875,0.2602238453795349,0.49653773303521576,0.7777070063694268,0.4816221988689003,0.6666666666666666,0.16,0.25806451612903225,0.24638891274838387
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-14127.1572265625,-16769.033203125,-9398.0078125,0.3584136312869886,0.9264034731511737,0.8222307240000478,0.8985823555137087,0.8958509737510584,0.8440366972477065,0.869172314643664,0.4790843974242746
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,sentinel,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,graft,-15204.3076171875,-16767.869140625,-9401.537109375,0.2122578125455713,0.8879885905333513,0.7677913286938262,0.8910742434505429,0.8842934515017233,0.7163940965297168,0.7915381225209344,0.3428669086681694
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,naip,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,graft_naip,-14834.9189453125,-16767.869140625,-9401.537109375,0.2624033490633324,0.8939989014544987,0.7779601312510259,0.8985755521753135,0.8875482625482626,0.7335460710011966,0.8032321467569338,0.36268407201236935
