taxon_id,scientific_name,common_name,is_final_species,original_sat_env__biolith_ap_test,refit_naip__biolith_ap_test,refit_sentinel__biolith_ap_test,original_sat_env__biolith_roc_auc_test,refit_naip__biolith_roc_auc_test,refit_sentinel__biolith_roc_auc_test,original_sat_env__fit_result_exists,refit_naip__fit_result_exists,refit_sentinel__fit_result_exists,original_sat_env__lppd_null_test,refit_naip__lppd_null_test,refit_sentinel__lppd_null_test,original_sat_env__lppd_oracle_test,refit_naip__lppd_oracle_test,refit_sentinel__lppd_oracle_test,original_sat_env__lppd_test,refit_naip__lppd_test,refit_sentinel__lppd_test,original_sat_env__lppd_test_norm,refit_naip__lppd_test_norm,refit_sentinel__lppd_test_norm,original_sat_env__lr_f1_test,refit_naip__lr_f1_test,refit_sentinel__lr_f1_test,original_sat_env__lr_map_test,refit_naip__lr_map_test,refit_sentinel__lr_map_test,original_sat_env__lr_mcc_test,refit_naip__lr_mcc_test,refit_sentinel__lr_mcc_test,original_sat_env__lr_precision_test,refit_naip__lr_precision_test,refit_sentinel__lr_precision_test,original_sat_env__lr_recall_test,refit_naip__lr_recall_test,refit_sentinel__lr_recall_test,refit_sentinel__delta_vs_original_sat_env__lppd_test,refit_sentinel__delta_vs_original_sat_env__lppd_null_test,refit_sentinel__delta_vs_original_sat_env__lppd_oracle_test,refit_sentinel__delta_vs_original_sat_env__lppd_test_norm,refit_sentinel__delta_vs_original_sat_env__biolith_ap_test,refit_sentinel__delta_vs_original_sat_env__biolith_roc_auc_test,refit_sentinel__delta_vs_original_sat_env__lr_map_test,refit_sentinel__delta_vs_original_sat_env__lr_precision_test,refit_sentinel__delta_vs_original_sat_env__lr_recall_test,refit_sentinel__delta_vs_original_sat_env__lr_f1_test,refit_sentinel__delta_vs_original_sat_env__lr_mcc_test,refit_naip__delta_vs_original_sat_env__lppd_test,refit_naip__delta_vs_original_sat_env__lppd_null_test,refit_naip__delta_vs_original_sat_env__lppd_oracle_test,refit_naip__delta_vs_original_sat_env__lppd_test_norm,refit_naip__delta_vs_original_sat_env__biolith_ap_test,refit_naip__delta_vs_original_sat_env__biolith_roc_auc_test,refit_naip__delta_vs_original_sat_env__lr_map_test,refit_naip__delta_vs_original_sat_env__lr_precision_test,refit_naip__delta_vs_original_sat_env__lr_recall_test,refit_naip__delta_vs_original_sat_env__lr_f1_test,refit_naip__delta_vs_original_sat_env__lr_mcc_test
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,0.46702204900082944,0.5336636438641188,0.26278457099914954,0.8161818320744008,0.7571633628782257,0.7114690215255643,True,True,True,-6794.6728515625,-6795.70361328125,-6795.70361328125,-2603.09423828125,-2535.150634765625,-2535.150634765625,-4062.866455078125,-4661.34423828125,-5114.6337890625,0.6517368868684688,0.5009582994890044,0.39456611212106885,0.2953271028037383,0.565625,0.49297971918876754,0.38379223150111674,0.4995149185357053,0.4179283167484184,0.25727933949472903,0.5201798751164355,0.4369894683148862,0.47878787878787876,0.6703703703703704,0.5830258302583026,0.21351351351351353,0.4891891891891892,0.42702702702702705,-1051.767333984375,-1.03076171875,67.943603515625,-0.2571707747473999,-0.2042374780016799,-0.10471281054883641,0.03413608524730166,0.1042379514704238,0.21351351351351353,0.19765261638502923,0.1797101288201572,-598.477783203125,-1.03076171875,67.943603515625,-0.15077858737946437,0.06664159486328936,-0.05901846919617504,0.11572268703458854,0.19158249158249163,0.27567567567567564,0.27029789719626174,0.26290053562170645
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,0.7674969718569562,0.7311253327075886,0.7780253877835843,0.8168969635646348,0.7864239893023377,0.8098752771171112,True,True,True,-12743.1767578125,-12743.17578125,-12743.17578125,-6042.35546875,-6061.72607421875,-6061.72607421875,-10284.154296875,-11261.236328125,-10865.296875,0.36697329399774775,0.22179908823761335,0.2810586008413424,0.6596942880128721,0.6026237833262802,0.6520503451075924,0.7571375947025961,0.7305292517096108,0.7804464740231752,0.4149669616512416,0.3551752966676457,0.4083821238877187,0.7529843893480257,0.7370600414078675,0.7532833020637899,0.5869720830350752,0.5096635647816751,0.5748031496062992,-581.142578125,0.0009765625,-19.37060546875,-0.08591469315640538,0.01052841592662812,-0.007021686447523656,0.023308879320579123,0.0002989127157642102,-0.012168933428776008,-0.007643942905279699,-0.006584837763522866,-977.08203125,0.0009765625,-19.37060546875,-0.1451742057601344,-0.036371639149367585,-0.030472974262297114,-0.026608342992985312,-0.01592434794015818,-0.07730851825340013,-0.057070504686591916,-0.059791664983595894
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,0.01815303758521808,0.0034947226283121658,0.017140149697984775,0.9050436580882353,0.6468864889705882,0.5882352941176471,True,True,True,-44.9064826965332,-44.9925537109375,-44.9925537109375,-44.777679443359375,-44.927978515625,-44.927978515625,-42.7557373046875,-47.76457977294922,-46.21807098388672,16.697912039093737,-42.92710302457467,-18.9781427221172,0.08333333333333333,0.0,0.0,0.046319693628486557,0.02593520613869222,0.0035520467567649447,0.14628684458650643,0.0,-0.0033208003844160386,0.045454545454545456,0.0,0.0,0.5,0.0,0.0,-3.4623336791992188,-0.08607101440429688,-0.150299072265625,-35.676054761210935,-0.0010128878872333047,-0.3168083639705882,-0.04276764687172161,-0.045454545454545456,-0.5,-0.08333333333333333,-0.14960764497092247,-5.008842468261719,-0.08607101440429688,-0.150299072265625,-59.62501506366841,-0.014658314956905914,-0.2581571691176471,-0.020384487489794337,-0.045454545454545456,-0.5,-0.08333333333333333,-0.14628684458650643
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,0.015075708288772492,0.011878871259475413,0.016731479853288045,0.6292812827558855,0.5481316751182753,0.60043249572698,True,True,True,-461.35235595703125,-461.2955627441406,-461.2955627441406,-437.3038635253906,-434.4856262207031,-434.4856262207031,-457.38311767578125,-450.1934814453125,-445.32000732421875,0.16505143898449406,0.41410322956649226,0.5958818815537252,0.0,0.0,0.0,0.012978145423915113,0.010616725168125582,0.012178440067247354,0.0,-0.008382151690992361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0631103515625,0.056793212890625,2.8182373046875,0.4308304425692312,0.0016557715645155527,-0.028848787028905476,-0.0007997053566677591,0.0,0.0,0.0,0.0,7.18963623046875,0.056793212890625,2.8182373046875,0.2490517905819982,-0.0031968370292970796,-0.08114960763761014,-0.0023614202557895314,0.0,0.0,0.0,-0.008382151690992361
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,0.10427866845148843,0.14765827439149296,0.18583725016307745,0.6747428229665071,0.7549393369788107,0.7547351332877648,True,True,True,-2181.52490234375,-2181.710205078125,-2181.710205078125,-1355.443115234375,-1308.4083251953125,-1308.4083251953125,-2138.155029296875,-2031.6260986328125,-2147.841796875,0.05250070116983797,0.1718582198236561,0.03878201682981579,0.0,0.0,0.0,0.12863169401861166,0.14685747112632597,0.150485257971635,0.0,-0.006144342497752621,-0.016286331183738147,0.0,0.0,0.0,0.0,0.0,0.0,-9.686767578125,-0.185302734375,47.0347900390625,-0.013718684340022179,0.08155858171158901,0.07999231032125764,0.021853563953023347,0.0,0.0,0.0,-0.016286331183738147,106.5289306640625,-0.185302734375,47.0347900390625,0.11935751865381813,0.04337960594000452,0.08019651401230354,0.018225777107714308,0.0,0.0,0.0,-0.006144342497752621
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,0.018115849225951056,0.024257835718635448,0.03184307041989916,0.6937023711719879,0.7510411059803395,0.7675004957647525,True,True,True,-374.129638671875,-373.42578125,-373.42578125,-327.5700378417969,-321.7760925292969,-321.7760925292969,-359.5281982421875,-347.4572448730469,-342.0013732910156,0.3136075088567936,0.5027820500018612,0.6084142758132112,0.0,0.0,0.0,0.015006009788687248,0.02412670810375909,0.032705455202946314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.526824951171875,0.703857421875,5.7939453125,0.29480676695641755,0.013727221193948102,0.07379812459276469,0.017699445414259066,0.0,0.0,0.0,0.0,12.070953369140625,0.703857421875,5.7939453125,0.18917454114506754,0.006141986492684392,0.05733873480835161,0.00912069831507184,0.0,0.0,0.0,0.0
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,0.20487784396725722,0.1837750227164337,0.18987720699065117,0.37289609260436807,0.2685712679029488,0.294579478062264,True,True,True,-2724.113525390625,-2724.12255859375,-2724.12255859375,-1568.8446044921875,-1576.71484375,-1576.71484375,-3375.45947265625,-3709.09130859375,-3533.73388671875,-0.5638046133527783,-0.8584296037560891,-0.7056003874222251,0.1362530413625304,0.15668202764976957,0.16839677047289503,0.17967740619871714,0.18028450684910421,0.1832063975240693,-0.3630214466474385,-0.36555390053134695,-0.3435462914451254,0.10586011342155009,0.11826086956521739,0.12717770034843207,0.19112627986348124,0.23208191126279865,0.24914675767918087,-158.2744140625,-0.009033203125,-7.8702392578125,-0.14179577406944677,-0.015000636976606058,-0.07831661454210409,0.003528991325352171,0.021317586926881973,0.058020477815699634,0.032143729110364616,0.019475155202313132,-333.6318359375,-0.009033203125,-7.8702392578125,-0.2946249904033108,-0.021102821250823522,-0.1043248247014193,0.0006071006503870768,0.0124007561436673,0.040955631399317405,0.02042898628723916,-0.0025324538839084365
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,0.35472163043408517,0.369473598635907,0.3574695861584501,0.5846111335155562,0.557301608639154,0.5701483174261774,True,True,True,-3498.285888671875,-3498.2802734375,-3498.2802734375,-2288.6533203125,-2292.262451171875,-2292.262451171875,-3429.000732421875,-3664.213134765625,-3678.069580078125,0.05727785284747374,-0.1375874039874498,-0.14907682400818326,0.1893939393939394,0.14254859611231102,0.215929203539823,0.35256816907347877,0.35410099367079995,0.35022015126431444,0.035079035582048404,0.06882067453100098,0.0295919881707507,0.3546099290780142,0.4342105263157895,0.34269662921348315,0.12919896640826872,0.08527131782945736,0.15762273901808785,-249.06884765625,0.005615234375,-3.609130859375,-0.206354676855657,0.0027479557243649255,-0.014462816089378716,-0.0023480178091643267,-0.011913299864531046,0.028423772609819126,0.026535264145883614,-0.005487047411297703,-235.21240234375,0.005615234375,-3.609130859375,-0.19486525683492356,0.014751968201821841,-0.027309524876402147,0.0015328245973211807,0.0796005972377753,-0.04392764857881136,-0.04684534328162837,0.033741638948952574
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,0.7580747905656094,0.678725342233517,0.6685730196170826,0.7675683988160551,0.6933249693468262,0.6956181976270903,True,True,True,-14259.4296875,-14254.7763671875,-14254.7763671875,-7156.525390625,-7225.18603515625,-7225.18603515625,-11732.8193359375,-13624.6669921875,-13195.14453125,0.35571510553424035,0.08963671355481756,0.15073877507614472,0.6124004156563907,0.4732350659425912,0.44,0.7536126965387646,0.6593059899180735,0.6549875759606665,0.3389474418236137,0.21079412169684916,0.16493512642181554,0.7428571428571429,0.6923950056753689,0.6576787807737398,0.5209192692987625,0.3594578668238067,0.3305833824395993,-1462.3251953125,4.6533203125,-68.66064453125,-0.20497633045809563,-0.08950177094852685,-0.07195020118896478,-0.09862512057809814,-0.08517836208340313,-0.19033588685916325,-0.1724004156563907,-0.17401231540179815,-1891.84765625,4.6533203125,-68.66064453125,-0.2660783919794228,-0.07934944833209245,-0.0742434294692289,-0.09430670662069107,-0.05046213718177395,-0.16146140247495583,-0.1391653497137995,-0.12815332012676453
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,0.40589017976909636,0.4194777288382687,0.3956934424605162,0.8448818482312399,0.8940150502848302,0.8443192207609537,True,True,True,-629.1326293945312,-629.0440063476562,-629.0440063476562,-604.9796752929688,-598.617431640625,-598.617431640625,-504.5235290527344,-549.2203369140625,-550.5588989257812,5.1591660306983185,2.623485232964701,2.579492045279022,0.12307692307692308,0.031746031746031744,0.08571428571428572,0.3254578960449121,0.2845516665565852,0.3005325586152519,0.20064977294223676,0.05168840392852771,0.09617545384257543,0.6666666666666666,0.25,0.2727272727272727,0.06779661016949153,0.01694915254237288,0.05084745762711865,-46.035369873046875,0.088623046875,6.36224365234375,-2.5796739854192965,-0.010196737308580173,-0.0005626274702862366,-0.024925337429660188,-0.3939393939393939,-0.016949152542372878,-0.03736263736263737,-0.10447431909966133,-44.696807861328125,0.088623046875,6.36224365234375,-2.5356807977336175,0.013587549069172367,0.049133202053590286,-0.040906229488326895,-0.41666666666666663,-0.05084745762711865,-0.09133089133089134,-0.14896136901370904
