taxon_id,scientific_name,common_name,metric,model,model_display_name,delta,baseline,target
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,lr_map_test,refit_sentinel,Sentinel GRAFT,-0.03654948978564537,0.257354955575981,0.2208054657903356
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,lr_map_test,refit_sentinel,Sentinel GRAFT,-0.038065219903599595,0.272358148855122,0.2342929289515224
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,lr_map_test,refit_sentinel,Sentinel GRAFT,0.03413608524730172,0.3837922315011167,0.4179283167484184
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,lr_map_test,refit_sentinel,Sentinel GRAFT,0.023308879320579123,0.7571375947025961,0.7804464740231752
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,lr_map_test,refit_sentinel,Sentinel GRAFT,0.0035289913253521987,0.1796774061987171,0.1832063975240693
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,lr_map_test,refit_sentinel,Sentinel GRAFT,-0.0023480178091643267,0.3525681690734787,0.3502201512643144
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,lr_map_test,refit_sentinel,Sentinel GRAFT,-0.09862512057809814,0.7536126965387646,0.6549875759606665
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,lr_map_test,refit_sentinel,Sentinel GRAFT,0.03781912055604758,0.3575602113425238,0.3953793318985714
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,lr_map_test,refit_sentinel,Sentinel GRAFT,0.020478663137679598,0.3929693295289106,0.4134479926665902
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,lr_map_test,refit_sentinel,Sentinel GRAFT,0.08788402636824838,0.3542164131403122,0.4421004395085606
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,lr_map_test,refit_sentinel,Sentinel GRAFT,-0.007508112063165817,0.8985823555137087,0.8910742434505429
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.12300488982861418,0.2719373703149104,0.1489324804862962
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.011609440890223699,0.0327903183200172,0.0211808774297935
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.2463889127483838,0.0,0.2463889127483838
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,lr_mcc_test,refit_sentinel,Sentinel GRAFT,-0.0923697008053638,0.1190941327432658,0.026724431937902
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,lr_mcc_test,refit_sentinel,Sentinel GRAFT,0.0,0.0,0.0
