taxon_id,scientific_name,common_name,is_final_species,model_label,model_display_name,modalities,image_backbone,sat_backbone,imagery_source,descriptor_source,fit_result_path,fit_result_exists,sat_backbone_data,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-3812.78759765625,-4388.4580078125,-2136.755859375,0.2556601060916156,0.2182150759456376,0.706561694566616,0.257354955575981,0.0,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-42.7557373046875,-44.9064826965332,-44.777679443359375,16.697912039093737,0.01815303758521808,0.9050436580882353,0.046319693628486557,0.045454545454545456,0.5,0.08333333333333333,0.14628684458650643
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-287.8675231933594,-312.3160705566406,-296.8301086425781,1.5787554882903334,0.02347225122850728,0.7845435523868568,0.02172260006766138,0.0,0.0,0.0,0.0
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-2915.734619140625,-3254.254150390625,-1950.6728515625,0.25968424950121444,0.37015265840756595,0.8052738046497705,0.3470526715582092,0.49375,0.2206703910614525,0.305019305019305,0.2719373703149104
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-491.2453918457031,-527.4453125,-333.00189208984375,0.18617200097559108,0.408938642910563,0.7089171974522293,0.40392557768762616,0.0,0.0,0.0,0.0
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-14127.1572265625,-16769.033203125,-9398.0078125,0.3584136312869886,0.9264034731511737,0.8222307240000478,0.8985823555137087,0.8958509737510584,0.8440366972477065,0.869172314643664,0.4790843974242746
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-5352.04150390625,-5478.15869140625,-3142.542236328125,0.05399738780988399,0.2771838532656561,0.6944864493500389,0.27235814885512205,0.2857142857142857,0.0074487895716946,0.014519056261343012,0.02013105035580264
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-56.69847869873047,-46.268733978271484,-45.88753128051758,-27.360102071450015,0.04464249652015949,0.8857142857142857,0.14782163134531726,0.0,0.0,0.0,0.0
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-10284.154296875,-12743.1767578125,-6042.35546875,0.36697329399774775,0.7674969718569562,0.8168969635646348,0.7571375947025961,0.7529843893480257,0.5869720830350752,0.6596942880128721,0.4149669616512416
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-9083.0615234375,-8642.29296875,-5326.3603515625,-0.13292446064882646,0.40532509807117556,0.645844433936312,0.3929693295289106,0.34285714285714286,0.025613660618996798,0.047666335650446874,0.009010799874053699
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-4828.24951171875,-4801.458984375,-2893.936279296875,-0.014044670227216383,0.27111734109668406,0.6745502236453276,0.2827022585753851,0.37222222222222223,0.122040072859745,0.18381344307270234,0.1311554974546277
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-457.38311767578125,-461.35235595703125,-437.3038635253906,0.16505143898449406,0.015075708288772492,0.6292812827558855,0.012978145423915113,0.0,0.0,0.0,0.0
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-9392.333984375,-9278.3134765625,-5435.07763671875,-0.029667840477136994,0.4721156647915961,0.5814777156414166,0.46911757871689547,0.6132075471698113,0.10196078431372549,0.17484868863483524,0.11909413274326586
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,refit_sentinel,Refit GRAFT Sentinel,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel_v_graft_p4,sentinel_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel_v_graft_p4.pkl,False,,,,,,,,,,,,
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,refit_naip,Refit GRAFT NAIP,"covariates,sat",dinov2_vitb14,graft_visdiff_naip_v_graft_p4,naip_v_graft,visdiff,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip_v_graft_p4.pkl,False,,,,,,,,,,,,
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,original_sat_env,Original sat+env,"covariates,sat",,alphaearth,,,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_sat_image_None_sat_alphaearth.pkl,True,,-4389.236328125,-5081.09130859375,-2655.75341796875,0.28526127561156506,0.35960332947982876,0.774278009556623,0.35756021134252386,0.5497835497835498,0.2803532008830022,0.3713450292397661,0.3275913025093544
