taxon_id,scientific_name,common_name,is_final_species,experiment_label,experiment_display_name,domain,reference_label,modalities,image_backbone,sat_backbone,fit_result_path,fit_result_exists,lppd_test,lppd_null_test,lppd_oracle_test,lppd_test_norm,biolith_ap_test,biolith_roc_auc_test,lr_map_test,lr_precision_test,lr_recall_test,lr_f1_test,lr_mcc_test
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-5459.099609375,-4801.73095703125,-2924.00341796875,-0.3500873468958957,0.23010815606025636,0.5964965501194827,0.228370939053262,0.16842105263157894,0.029143897996357013,0.049689440993788817,-0.0004256688915257496
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-445.32000732421875,-461.2955627441406,-434.4856262207031,0.5958818815537252,0.016731479853288045,0.60043249572698,0.012178440067247354,0.0,0.0,0.0,0.0
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-9505.150390625,-9277.57421875,-5468.41455078125,-0.05974445591994728,0.44308981767575,0.5302335596160173,0.38855479782829544,0.5384615384615384,0.010980392156862745,0.021521906225980016,0.026724431937902096
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-3949.213623046875,-5081.6376953125,-2765.696044921875,0.4889691724636592,0.40778846376080424,0.8251974605375739,0.3953793318985714,0.5111111111111111,0.25386313465783666,0.3392330383480826,0.29252618576365724
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-13195.14453125,-14254.7763671875,-7225.18603515625,0.15073877507614472,0.6685730196170826,0.6956181976270903,0.6549875759606665,0.6576787807737398,0.3305833824395993,0.44,0.16493512642181554
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-3877.0400390625,-4202.38671875,-2686.319091796875,0.21459905475414476,0.28597121679912163,0.7052833725125484,0.2658434407387863,0.22,0.021442495126705652,0.03907637655417407,0.021180877429793594
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-342.0013732910156,-373.42578125,-321.7760925292969,0.6084142758132112,0.03184307041989916,0.7675004957647525,0.032705455202946314,0.0,0.0,0.0,0.0
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-5114.6337890625,-6795.70361328125,-2535.150634765625,0.39456611212106885,0.26278457099914954,0.7114690215255643,0.4179283167484184,0.5830258302583026,0.42702702702702705,0.49297971918876754,0.4369894683148862
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-272.5535888671875,-290.5645446777344,-284.8717956542969,3.1638415353275438,0.04862228934311269,0.7471723220226214,0.03540346282234639,0.03076923076923077,0.0625,0.041237113402061855,0.014603782945381453
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-674.4300537109375,-658.9203491210938,-274.32135009765625,-0.040326949964054865,0.22568654684995854,0.5620567375886525,0.327750884276353,0.0,0.0,0.0,0.0
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-141.05917358398438,-340.91192626953125,-156.9003143310547,1.0860877233789286,0.7880460835910419,0.9848888888888889,0.7948220687777381,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7511561620875764
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-3533.73388671875,-2724.12255859375,-1576.71484375,-0.7056003874222251,0.18987720699065117,0.294579478062264,0.1832063975240693,0.12717770034843207,0.24914675767918087,0.16839677047289503,-0.3435462914451254
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,graft_visdiff_sentinel,GRAFT Sentinel refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_sentinel,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_sentinel.pkl,True,-2147.841796875,-2181.710205078125,-1308.4083251953125,0.03878201682981579,0.18583725016307745,0.7547351332877648,0.150485257971635,0.0,0.0,0.0,-0.016286331183738147
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/00804e75-09ef-44e5-8984-85e365377d47_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-549.2203369140625,-629.0440063476562,-598.617431640625,2.623485232964701,0.4194777288382687,0.8940150502848302,0.2845516665565852,0.25,0.01694915254237288,0.031746031746031744,0.05168840392852771
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/07843615-e1fc-49d8-9821-fd1d7ff2e773_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-3664.213134765625,-3498.2802734375,-2292.262451171875,-0.1375874039874498,0.369473598635907,0.557301608639154,0.35410099367079995,0.4342105263157895,0.08527131782945736,0.14254859611231102,0.06882067453100098
0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86,Lepus americanus,snowshoe hare,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-1113.85546875,-1289.316162109375,-672.7464599609375,0.2845756006952371,0.14004064379148357,0.8127886588323073,0.1406488032643968,0.16666666666666666,0.013333333333333334,0.024691358024691357,0.03654914127531476
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/16ec4010-f175-4de7-8a99-85aadec3963b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-358.3130798339844,-385.1676025390625,-304.739013671875,0.333892749870612,0.383870743796179,0.823697270471464,0.3883900465331704,0.0,0.0,0.0,0.0
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/1db1c6e2-2ea9-45a6-ab69-a730133298eb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-3869.28076171875,-4390.3291015625,-2169.80615234375,0.23465118431992393,0.21494945409513175,0.7194033150385097,0.20996919808213269,0.14342629482071714,0.10682492581602374,0.12244897959183673,0.008333776462061666
41930eb4-2283-445a-8758-1f0b2ff43cf9,Spilogale putorius,eastern spotted skunk,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/41930eb4-2283-445a-8758-1f0b2ff43cf9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-47.76457977294922,-44.9925537109375,-44.927978515625,-42.92710302457467,0.0034947226283121658,0.6468864889705882,0.02593520613869222,0.0,0.0,0.0,0.0
43320a08-bf31-49a5-8213-f032311c5765,Castor canadensis,american beaver,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/43320a08-bf31-49a5-8213-f032311c5765_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-298.6548156738281,-312.82769775390625,-298.7142333984375,1.004210002810993,0.011740334486271485,0.6515324705517669,0.007628650815313041,0.0,0.0,0.0,0.0
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/436ddfdd-bc43-44c3-a25d-34671d3430a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-3204.219482421875,-3254.26220703125,-1907.0323486328125,0.037144904633322845,0.2481135299896099,0.7566508622017953,0.20541891209417862,0.23684210526315788,0.25139664804469275,0.24390243902439024,0.13368528413028524
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5acf63fb-339d-42b1-af7e-95f6151ae5fb_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-476.5915832519531,-527.4459838867188,-332.0203857421875,0.2602238453795349,0.49653773303521576,0.7777070063694268,0.4816221988689003,0.6666666666666666,0.16,0.25806451612903225,0.24638891274838387
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/5c7ce479-8a45-40b3-ae21-7c97dfae22f5_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-14834.9189453125,-16767.869140625,-9401.537109375,0.2624033490633324,0.8939989014544987,0.7779601312510259,0.8985755521753135,0.8875482625482626,0.7335460710011966,0.8032321467569338,0.36268407201236935
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/667a4650-a141-4c4e-844e-58cdeaeb4ae1_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-5591.82080078125,-5477.6904296875,-3180.15771484375,-0.049675188673651484,0.23795771117926265,0.6476418795537959,0.2378677214504481,0.26666666666666666,0.0148975791433892,0.02821869488536155,0.024571886173956038
819ea972-9d43-40f8-a47d-f415c816de94,Martes americana,american marten,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/819ea972-9d43-40f8-a47d-f415c816de94_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-69.47917938232422,-46.26873016357422,-45.649871826171875,-37.50527029525982,0.017896341992254823,0.767965367965368,0.03375915228596605,0.0,0.0,0.0,-0.016028543399253116
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/86f5b978-4f30-40cc-bd08-be9e3fba27a0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-11261.236328125,-12743.17578125,-6061.72607421875,0.22179908823761335,0.7311253327075886,0.7864239893023377,0.7305292517096108,0.7370600414078675,0.5096635647816751,0.6026237833262802,0.3551752966676457
87be3a5c-e60a-4e7e-88c7-21544914d067,Didelphis virginiana,virginia opossum,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/87be3a5c-e60a-4e7e-88c7-21544914d067_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-8893.427734375,-8641.0517578125,-5284.64453125,-0.07519229924343046,0.3902749246441656,0.6270052751643327,0.39903015958986393,0.42424242424242425,0.044823906083244394,0.08108108108108109,0.04330197983065864
94d8284e-6193-43b5-b80c-9029cf951675,Meleagris gallopavo,,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/94d8284e-6193-43b5-b80c-9029cf951675_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-5335.0556640625,-4801.73095703125,-2924.00341796875,-0.2840266736981048,0.2203444699866044,0.5751509851148866,0.22525889842368343,0.2033898305084746,0.04371584699453552,0.07196401799100449,0.017644534638460635
96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532,Ardea herodias,great blue heron,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/96fe1a07-7ef1-4a2f-99e1-ec2c9a78b532_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-450.1934814453125,-461.2955627441406,-434.4856262207031,0.41410322956649226,0.011878871259475413,0.5481316751182753,0.010616725168125582,0.0,0.0,0.0,-0.008382151690992361
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/aaf3b049-36e6-46dd-9a07-8a580e9618b7_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-9418.5537109375,-9277.57421875,-5468.41455078125,-0.037010654442500145,0.44608346333919024,0.5384646670055923,0.3927576288356309,0.5428571428571428,0.014901960784313726,0.02900763358778626,0.031990264929486284
ac0e8ba7-7261-4d17-8645-11ed3d02165a,Vulpes vulpes,red fox,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ac0e8ba7-7261-4d17-8645-11ed3d02165a_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-4163.89404296875,-5081.6376953125,-2765.696044921875,0.39627235521627074,0.3769907104415329,0.8100128461149407,0.36761488617774324,0.4691358024691358,0.16777041942604856,0.24715447154471545,0.21789885163423175
b57debc1-dff2-48d3-a400-f2b5021e71b0,Procyon lotor,northern raccoon,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/b57debc1-dff2-48d3-a400-f2b5021e71b0_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-13624.6669921875,-14254.7763671875,-7225.18603515625,0.08963671355481756,0.678725342233517,0.6933249693468262,0.6593059899180735,0.6923950056753689,0.3594578668238067,0.4732350659425912,0.21079412169684916
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ba76d46e-25de-45e2-90a8-bd279b650f7c_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-3949.3349609375,-4202.38671875,-2686.319091796875,0.16691323877224645,0.27307875665233605,0.6802429611343614,0.25890271399669723,0.28846153846153844,0.029239766081871343,0.05309734513274336,0.04555711316068284
df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,Mustela frenata,long-tailed weasel,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/df4c64cf-306d-4bf2-aa86-9e9c8d81fd41_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-347.4572448730469,-373.42578125,-321.7760925292969,0.5027820500018612,0.024257835718635448,0.7510411059803395,0.02412670810375909,0.0,0.0,0.0,0.0
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e07c537d-08b8-4c31-9768-51e4adf5a5ab_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-4661.34423828125,-6795.70361328125,-2535.150634765625,0.5009582994890044,0.5336636438641188,0.7571633628782257,0.4995149185357053,0.6703703703703704,0.4891891891891892,0.565625,0.5201798751164355
e70effd7-855e-4ba3-966c-a4fbb74eab13,Taxidea taxus,american badger,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/e70effd7-855e-4ba3-966c-a4fbb74eab13_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-275.48602294921875,-290.5645446777344,-284.8717956542969,2.6487241342339445,0.0471634982922314,0.739042747837658,0.03531795980854921,0.023809523809523808,0.0625,0.034482758620689655,0.004989253081275204
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f67c4346-bbbd-43d5-9b19-b541d493019b_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-661.511962890625,-658.9203491210938,-274.32135009765625,-0.00673848287726125,0.23730051585668432,0.5854609929078015,0.2898174818703487,0.0,0.0,0.0,0.0
f7fb32b6-1531-44e9-a7e2-a3197edafdb9,Ammospermophilus leucurus,white-tailed antelope squirrel,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/f7fb32b6-1531-44e9-a7e2-a3197edafdb9_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-155.1633758544922,-340.91192626953125,-156.9003143310547,1.0094392873268412,0.627540080410027,0.9777777777777777,0.5651641270769943,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5874190278874801
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,True,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/febff896-db40-4ac8-bcfe-5bb99a600950_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-3709.09130859375,-2724.12255859375,-1576.71484375,-0.8584296037560891,0.1837750227164337,0.2685712679029488,0.18028450684910421,0.11826086956521739,0.23208191126279865,0.15668202764976957,-0.36555390053134695
ffe603fc-4920-4302-96d0-65f708bd5b2d,Urocyon cinereoargenteus,grey fox,False,graft_visdiff_naip,GRAFT NAIP refit,satellite,sat_env_baseline,"covariates,sat",dinov2_vitb14,graft_visdiff_naip,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/ffe603fc-4920-4302-96d0-65f708bd5b2d_modalities_covariates_sat_image_dinov2_vitb14_sat_graft_visdiff_naip.pkl,True,-2031.6260986328125,-2181.710205078125,-1308.4083251953125,0.1718582198236561,0.14765827439149296,0.7549393369788107,0.14685747112632597,0.0,0.0,0.0,-0.006144342497752621
00804e75-09ef-44e5-8984-85e365377d47,Antilocapra americana,pronghorn,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/00804e75-09ef-44e5-8984-85e365377d47_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-601.2467041015625,-629.1326293945312,-604.9796752929688,1.1545554707597758,0.34739745264868194,0.8195372389056896,0.19823800076861584,0.14285714285714285,0.01694915254237288,0.030303030303030304,0.030329792440206272
07843615-e1fc-49d8-9821-fd1d7ff2e773,Dasypus novemcinctus,nine-banded armadillo,True,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/07843615-e1fc-49d8-9821-fd1d7ff2e773_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-3343.42041015625,-3498.285888671875,-2288.6533203125,0.12802687573605023,0.4398406019124916,0.6718824214724202,0.4312909651042318,0.5714285714285714,0.031007751937984496,0.058823529411764705,0.07414092770153932
0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86,Lepus americanus,snowshoe hare,False,image_sat_env_baseline,Image+sat+env baseline,camera_trap,,"covariates,image,sat",dinov2_vitb14,alphaearth,/data/vision/beery/scratch/esierra/text-sat-hab-mmocc/.cache2/.cache/fit_results/0f2e2c41-f1bb-4cdd-8e97-ba7cffba3e86_modalities_covariates_image_sat_image_dinov2_vitb14_sat_alphaearth.pkl,True,-1199.972412109375,-1288.0169677734375,-753.3680419921875,0.16467732640705926,0.19110211814335296,0.8273157992911772,0.19440490227471638,0.27586206896551724,0.10666666666666667,0.15384615384615385,0.15071209721142892
